17351;Парнокопытно;10;Паладин;Таурен
17352;Эскулар;10;Шаман;Человек
17353;Кунао;9;Охотник;Пандарен(Альянс)
17354;Tanaya;9;Охотник;Орк
17355;Fizalia;9;Воин;Человек
17356;Heleo;9;Жрец;Вульпера(Альянс)
17357;Randrick;9;Охотник;Нежить
17358;Звездагода;9;Друид;Высший эльф
17359;Вукакер;9;Маг;Нежить
17360;Кнопочкс;9;Шаман;Вульпера(Нейтрал)
17361;Terocotte;9;Воин;Высший эльф
17362;Дариусон;9;Чернокнижник;Человек
17363;Pokergg;9;Паладин;Дворф
17364;Linahub;9;Паладин;Вульпера(Нейтрал)
17365;Blackkoffe;8;Шаман;Тролль
17366;Аналоширите;8;Разбойник;Таурен
17367;Лесорубина;8;Паладин;Тролль
17368;Leronoril;8;Маг;Высший эльф
17369;Ясохранился;8;Паладин;Орк
17370;Staramess;8;Чернокнижник;Тролль
17371;Няшкалоли;8;Жрец;Нежить
17372;Zehev;8;Воин;Эльф крови
17373;Kibitka;8;Воин;Орк
17374;Krakozyabra;7;Чернокнижник;Гоблин
17375;Хаширапива;7;Охотник;Эльф крови
17376;Jawheat;7;Друид;Нага
17377;Всемогущийго;7;Шаман;Нежить
17378;Pankna;7;Паладин;Нежить
17379;Aldony;7;Чернокнижник;Нежить
17380;Kertta;7;Чернокнижник;Эльф крови
17381;Sampir;7;Маг;Высший эльф
17382;Yanemoju;7;Чернокнижник;Эльф крови
17383;Фриказоид;7;Жрец;Тролль
17384;Наливка;7;Разбойник;Дворф
17385;Henderson;7;Маг;Нежить
17386;Ворончик;6;Маг;Высший эльф
17387;Etsyu;6;Чернокнижник;Орк
17388;Episskop;6;Жрец;Высший эльф
17389;Magiciansold;6;Маг;Высший эльф
17390;Левёнок;6;Разбойник;Высший эльф
17391;Цирцирия;6;Маг;Высший эльф
17392;Haramalert;5;Паладин;Эредар
17393;Итачэ;4;Маг;Гном
17394;Myzon;4;Разбойник;Эльф крови
17395;Кончеки;4;Паладин;Гном
17396;Bapehik;2;Чернокнижник;Тролль
17397;Hapatel;1;Друид;Таурен
17398;Сынзаро;1;Друид;Пандарен(Альянс)
17399;Aminka;1;Паладин;Человек
17400;Мограр;1;Паладин;Орк
17401;Рояльваду;1;Друид;Таурен
17402;Kandert;1;Охотник;Орк
17403;Маразматикэт;1;Воин;Таурен
17404;Liadona;1;Друид;Высший эльф
17405;Miissiiy;80;Маг;Дреней
17406;Chillee;80;Рыцарь смерти;Высший эльф
17407;Underguarden;80;Паладин;Человек
17408;Спас;80;Жрец;Вульпера(Орда)
17409;Kucherov;71;Жрец;Тролль
17410;Idfc;80;Маг;Ночной эльф
17411;Japierdole;80;Паладин;Эредар
17412;Злойи;80;Друид;Орк
17413;Гидромана;80;Маг;Дреней
17414;Машабш;74;Воин;Орк
17415;Grongle;14;Охотник;Тролль
17416;Asochka;80;Жрец;Эредар
17417;Grubby;80;Чернокнижник;Гоблин
17418;Greatboobs;80;Рыцарь смерти;Орк
17419;Дашакувалда;80;Шаман;Дворф клана Черного Железа
17420;Newclear;80;Рыцарь смерти;Орк
17421;Fuiradan;80;Воин;Эльф крови
17422;Warpower;80;Воин;Орк
17423;Кринжовая;80;Жрец;Эльф бездны
17424;Похраны;80;Рыцарь смерти;Орк
17425;Аякато;80;Охотник;Ночной эльф
17426;Дравойд;80;Рыцарь смерти;Эльф крови
17427;Огл;80;Охотник;Орк
17428;Garonar;80;Рыцарь смерти;Таурен
17429;Анкхей;80;Охотник;Ночной эльф
17430;Gulldone;1;Жрец;Нежить
17431;Almazinka;80;Жрец;Эльф бездны
17432;Муайтаец;80;Паладин;Орк
17433;Джонкик;80;Паладин;Дреней
17434;Deworsis;80;Паладин;Эльф крови
17435;Zaren;80;Разбойник;Эльф крови
17436;Qei;80;Рыцарь смерти;Эредар
17437;Bugzz;80;Воин;Пандарен(Альянс)
17438;Мигега;26;Жрец;Тролль
17439;Tyanko;80;Чернокнижник;Эредар
17440;Гелентвадик;80;Шаман;Вульпера(Орда)
17441;Булкасбулкой;80;Друид;Эльф крови
17442;Тутманынет;15;Маг;Вульпера(Орда)
17443;Эрион;80;Рыцарь смерти;Эредар
17444;Funtalliza;80;Охотник;Орк
17445;Necrobot;80;Рыцарь смерти;Нежить
17446;Drganibal;80;Паладин;Эредар
17447;Bekker;80;Маг;Эльф крови
17448;Awesom;10;Паладин;Человек
17449;Mracosvetick;80;Маг;Высший эльф
17450;Умочка;80;Шаман;Эльф бездны
17451;Рихтоф;1;Разбойник;Нежить
17452;Demetro;80;Чернокнижник;Гном
17453;Valaria;80;Охотник;Эредар
17454;Thelros;77;Жрец;Человек
17455;Alissav;9;Шаман;Высший эльф
17456;Khae;80;Воин;Эредар
17457;Фудзивара;9;Охотник;Человек
17458;Дарсинглер;10;Воин;Человек
17459;Димасубивец;1;Охотник;Пандарен(Альянс)
17460;Mathalor;80;Рыцарь смерти;Высший эльф
17461;Butthurtt;80;Жрец;Человек
17462;Холлищит;80;Жрец;Эредар
17463;Ростовчанин;1;Паладин;Орк
17464;Lissal;80;Разбойник;Человек
17465;Namesis;80;Паладин;Дреней
17466;Voguy;80;Рыцарь смерти;Таурен
17467;Бутерпрот;80;Воин;Орк
17468;Zarun;80;Чернокнижник;Эльф крови
17469;Харрибел;80;Шаман;Эльф крови
17470;Тизи;80;Шаман;Вульпера(Альянс)
17471;Злойшут;49;Чернокнижник;Человек
17472;Zkibestlolx;80;Паладин;Человек
17473;Жгу;80;Чернокнижник;Гоблин
17474;Сашамутик;80;Разбойник;Дворф
17475;Kendzucu;79;Разбойник;Ночной эльф
17476;Кибертрах;80;Паладин;Ночной эльф
17477;Vasiliypodpi;62;Рыцарь смерти;Орк
17478;Despasens;80;Паладин;Эльф бездны
17479;Габриэль;35;Чернокнижник;Ворген
17480;Dired;33;Паладин;Высший эльф
17481;Shamalolx;80;Шаман;Нежить
17482;Galltran;80;Паладин;Эльф крови
17483;Мелдан;80;Рыцарь смерти;Человек
17484;Заирия;80;Друид;Высший эльф
17485;Aydan;80;Паладин;Человек
17486;Ониризм;80;Жрец;Эльф бездны
17487;Hermitage;80;Паладин;Эльф бездны
17488;Schweppes;80;Паладин;Эльф крови
17489;Палоэльф;80;Паладин;Эльф крови
17490;Antifear;80;Чернокнижник;Нежить
17491;Mooskkal;29;Маг;Орк
17492;Рагнхильда;80;Рыцарь смерти;Эльф крови
17493;Defrance;80;Маг;Эредар
17494;Avanger;80;Друид;Ночной эльф
17495;Крысяра;80;Чернокнижник;Нежить
17496;Bromir;8;Воин;Орк
17497;Uknow;80;Друид;Ночной эльф
17498;Dragonsoul;80;Рыцарь смерти;Орк
17499;Юзура;80;Чернокнижник;Эредар
17500;Wildmoonik;80;Воин;Орк
17501;Хиляя;80;Паладин;Пандарен(Орда)
17502;Sunvel;80;Паладин;Эльф крови
17503;Skifplus;25;Жрец;Тролль
17504;Bradker;80;Чернокнижник;Дреней
17505;Zures;80;Охотник;Эльф крови
17506;Vaslos;80;Шаман;Ночной эльф
17507;Yolowarrior;80;Разбойник;Нежить
17508;Nikotize;80;Воин;Орк
17509;Shustoff;80;Паладин;Эльф крови
17510;Postgres;15;Воин;Орк
17511;Возбужденая;22;Разбойник;Ночной эльф
17512;Kyurand;80;Воин;Эредар
17513;Beerbull;80;Друид;Таурен
17514;Иршаппа;80;Маг;Тролль
17515;Тэйти;80;Шаман;Эльф крови
17516;Электрикалл;80;Воин;Таурен
17517;Poisondagger;80;Разбойник;Ночной эльф
17518;Vaniw;80;Паладин;Человек
17519;Рукивноги;80;Охотник;Эльф крови
17520;Dalorill;80;Паладин;Эльф крови
17521;Catgroove;80;Охотник;Орк
17522;Kronk;80;Рыцарь смерти;Ночной эльф
17523;Benelux;80;Чернокнижник;Нежить
17524;Опытный;80;Воин;Гоблин
17525;Зулмрак;80;Разбойник;Тролль
17526;Barping;80;Рыцарь смерти;Ночной эльф
17527;Sorma;80;Маг;Эльф крови
17528;Шелестденег;39;Охотник;Человек
17529;Volfee;80;Рыцарь смерти;Эредар
17530;Саруманжив;80;Маг;Эльф крови
17531;Ректоратор;59;Паладин;Эльф крови
17532;Стадоёжиков;80;Паладин;Ночной эльф
17533;Smyt;51;Разбойник;Человек
17534;Тихонька;80;Разбойник;Эльф крови
17535;Эвилмеродах;5;Жрец;Нежить
17536;Dezere;80;Разбойник;Высший эльф
17537;Урджин;80;Рыцарь смерти;Тролль
17538;Unien;80;Разбойник;Эльф крови
17539;Энирая;80;Паладин;Высший эльф
17540;Ruush;80;Воин;Эредар
17541;Syndia;80;Паладин;Эльф крови
17542;Lavnezsan;1;Чернокнижник;Нежить
17543;Soyla;14;Маг;Вульпера(Орда)
17544;Жбамсь;80;Паладин;Нежить
17545;Азунридар;80;Жрец;Ночной эльф
17546;Uwique;80;Паладин;Эльф бездны
17547;Unixnix;16;Чернокнижник;Человек
17548;Парапапарам;80;Охотник;Эльф крови
17549;Karnevall;80;Разбойник;Ночнорожденный
17550;Чупапименянё;80;Жрец;Эредар
17551;Правила;80;Паладин;Орк
17552;Ottoser;80;Рыцарь смерти;Эльф крови
17553;Danmagor;80;Шаман;Ночной эльф
17554;Hopyard;80;Паладин;Пандарен(Орда)
17555;Loretra;9;Друид;Человек
17556;Яхолипал;80;Рыцарь смерти;Нежить
17557;Живойнет;74;Шаман;Пандарен(Орда)
17558;Jaysonpraym;24;Чернокнижник;Орк
17559;Тянковна;80;Рыцарь смерти;Эредар
17560;Тохабуйвол;80;Воин;Гоблин
17561;Hennessyxo;80;Рыцарь смерти;Орк
17562;Нишалан;80;Друид;Ночной эльф
17563;Асдес;80;Маг;Пандарен(Орда)
17564;Блайзер;25;Воин;Человек
17565;Radiohead;80;Чернокнижник;Эредар
17566;Frozenmagx;51;Маг;Дреней
17567;Midle;20;Шаман;Орк
17568;Miktami;73;Рыцарь смерти;Орк
17569;Сдох;80;Воин;Орк
17570;Piklik;80;Шаман;Эредар
17571;Докторсов;80;Друид;Тролль
17572;Хорохорилка;1;Охотник;Тролль
17573;Кораед;80;Воин;Орк
17574;Захотаю;80;Друид;Ночной эльф
17575;Joku;35;Шаман;Пандарен(Орда)
17576;Суръезный;80;Шаман;Эредар
17577;Hardpal;80;Паладин;Человек
17578;Golyak;80;Охотник;Ночной эльф
17579;Хипхопшп;80;Жрец;Эльф крови
17580;Zaya;80;Воин;Гоблин
17581;Пивнаямамба;80;Рыцарь смерти;Ночной эльф
17582;Мутныйлок;64;Чернокнижник;Орк
17583;Староварка;80;Воин;Гоблин
17584;Арвара;80;Рыцарь смерти;Эредар
17585;Дили;80;Паладин;Человек
17586;Белфегорр;15;Друид;Таурен
17587;Kiresh;80;Паладин;Эльф крови
17588;Bedolaha;5;Воин;Тролль
17589;Syrendra;80;Рыцарь смерти;Эльф крови
17590;Premier;80;Жрец;Ночной эльф
17591;Bestholyx;80;Паладин;Ночной эльф
17592;Mataren;11;Разбойник;Вульпера(Орда)
17593;Злаяльвица;80;Маг;Ночной эльф
17594;Бэйслайн;80;Паладин;Эльф крови
17595;Hantigg;80;Рыцарь смерти;Ночной эльф
17596;Песгосподень;80;Паладин;Человек
17597;Luigj;80;Шаман;Эльф крови
17598;Скъёрта;80;Воин;Человек
17599;Адхщба;80;Маг;Ночной эльф
17600;Lickantrop;12;Паладин;Нежить
17601;Тэйша;21;Жрец;Человек
17602;Арагар;80;Друид;Человек
17603;Венкер;80;Паладин;Орк
17604;Arest;80;Друид;Тролль
17605;Xanaxx;80;Чернокнижник;Гоблин
17606;Карз;80;Паладин;Орк
17607;Grandor;80;Охотник;Человек
17608;Eatyou;28;Жрец;Нежить
17609;Pandiracle;80;Маг;Дворф клана Черного Железа
17610;Psychomapal;80;Паладин;Эльф крови
17611;Annubiss;80;Рыцарь смерти;Таурен
17612;Теньубийца;80;Друид;Эредар
17613;Nethylas;80;Паладин;Эльф крови
17614;Withlove;80;Паладин;Эльф бездны
17615;Гроссрозен;80;Чернокнижник;Ночнорожденный
17616;Disidra;80;Шаман;Эльф бездны
17617;Silbia;80;Жрец;Эредар
17618;;66;Рыцарь смерти;Ночной эльф
17619;Zxcsmit;80;Шаман;Орк
17620;Генерис;64;Рыцарь смерти;Эльф крови
17621;Ночнойсалоед;60;Паладин;Дреней
17622;Дасофт;80;Паладин;Ночной эльф
17623;Akert;80;Жрец;Человек
17624;Vorgink;80;Воин;Орк
17625;Трухлятина;80;Маг;Нежить
17626;Су;80;Воин;Человек
17627;Knowyouplace;80;Разбойник;Ночной эльф
17628;Kgz;80;Рыцарь смерти;Эредар
17629;Agrogred;80;Паладин;Орк
17630;Ezclownprist;80;Жрец;Нежить
17631;Krisagon;7;Маг;Человек
17632;Pinya;80;Охотник;Таурен
17633;Ади;11;Шаман;Ворген
17634;Мейм;80;Воин;Орк
17635;;12;Маг;Ночной эльф
17636;Talorticus;80;Паладин;Высший эльф
17637;Микроместь;80;Жрец;Вульпера(Орда)
17638;Асталависта;80;Охотник;Нежить
17639;Эмайдум;80;Чернокнижник;Эльф крови
17640;Донхилон;80;Паладин;Эльф крови
17641;Юльчик;80;Друид;Вульпера(Альянс)
17642;Darkday;1;Разбойник;Ночной эльф
17643;Меховой;80;Друид;Тролль
17644;Mongrel;80;Разбойник;Ночнорожденный
17645;Slavamangle;80;Друид;Ночной эльф
17646;Erolaria;80;Друид;Эльф крови
17647;Andentonie;80;Паладин;Человек
17648;Нарийка;80;Разбойник;Ночной эльф
17649;Пгс;80;Разбойник;Нежить
17650;Китикэтик;80;Паладин;Таурен
17651;Козырёк;80;Рыцарь смерти;Человек
17652;Arderes;80;Паладин;Человек
17653;Эльнари;80;Паладин;Ночнорожденный
17654;Holyflower;54;Паладин;Эльф крови
17655;Psychoma;80;Жрец;Нага
17656;Hokage;80;Разбойник;Ночнорожденный
17657;Мару;80;Охотник;Эльф бездны
17658;Чукумбрик;80;Чернокнижник;Нежить
17659;Пивобш;80;Воин;Гоблин
17660;Дезенфектор;80;Шаман;Дреней
17661;Sathostuss;80;Рыцарь смерти;Высший эльф
17662;Чепухинда;80;Чернокнижник;Нежить
17663;Gomogomozek;80;Паладин;Человек
17664;Наномашинс;80;Шаман;Эльф крови
17665;Aresta;80;Жрец;Эльф крови
17666;Farmalarm;44;Друид;Таурен
17667;Конкретнонах;80;Паладин;Высший эльф
17668;Gisane;80;Шаман;Ночной эльф
17669;Лисодык;80;Рыцарь смерти;Вульпера(Альянс)
17670;Kynaria;80;Охотник;Ночной эльф
17671;Heaeh;80;Рыцарь смерти;Человек
17672;Rastop;80;Жрец;Ночной эльф
17673;Фалтора;80;Паладин;Эльф крови
17674;Straw;14;Жрец;Нежить
17675;Трахгрим;80;Шаман;Орк
17676;Рубль;80;Рыцарь смерти;Ночной эльф
17677;Гламурище;80;Шаман;Эредар
17678;Амаварриор;80;Воин;Человек
17679;Tarandir;80;Друид;Таурен
17680;Kloster;80;Паладин;Эльф крови
17681;Архландор;80;Паладин;Ночной эльф
17682;Ctass;80;Разбойник;Вульпера(Орда)
17683;Pterodaktil;80;Шаман;Ворген
17684;Эжж;80;Жрец;Эредар
17685;Poltorajkee;80;Маг;Нежить
17686;Цепной;80;Шаман;Вульпера(Орда)
17687;Анестезия;80;Жрец;Эльф бездны
17688;Lordryden;80;Шаман;Эльф крови
17689;Сайато;80;Охотник;Ночной эльф
17690;Loogaroo;80;Шаман;Эредар
17691;Wermus;3;Шаман;Дреней
17692;Оркавон;1;Воин;Орк
17693;Garbys;80;Чернокнижник;Нежить
17694;Walvih;80;Рыцарь смерти;Человек
17695;Стёппа;31;Паладин;Вульпера(Орда)
17696;Bugibuzz;80;Паладин;Таурен
17697;Jokkedk;80;Рыцарь смерти;Эредар
17698;Dementros;80;Паладин;Ворген
17699;Miamlia;80;Охотник;Эльф бездны
17700;Faqboi;80;Рыцарь смерти;Нежить
17701;Впеклорай;76;Маг;Ночной эльф
17702;Kashchey;80;Жрец;Ночной эльф
17703;Myfault;80;Рыцарь смерти;Тролль
17704;Deruon;80;Разбойник;Нежить
17705;Icon;80;Шаман;Эльф бездны
17706;Amaraya;80;Жрец;Ночной эльф
17707;Оойе;80;Разбойник;Гоблин
17708;Мэйдей;80;Паладин;Пандарен(Орда)
17709;Arkchaos;80;Рыцарь смерти;Ночной эльф
17710;Iloxyzll;80;Маг;Нежить
17711;Kompramis;80;Чернокнижник;Ворген
17712;Заурядная;80;Жрец;Ночной эльф
17713;Бешатый;80;Жрец;Эльф крови
17714;Kiluaa;5;Жрец;Высший эльф
17715;Синдола;30;Охотник;Эльф крови
17716;Хинекора;80;Шаман;Эредар
17717;Zuribitx;80;Разбойник;Нежить
17718;Holopenyo;80;Воин;Орк
17719;Demativator;80;Маг;Нежить
17720;Mishalitvin;7;Маг;Нежить
17721;Asalona;80;Разбойник;Ночной эльф
17722;Заламаныч;80;Шаман;Орк
17723;Korbi;80;Жрец;Ночной эльф
17724;Zoman;80;Друид;Нежить
17725;Следопыт;80;Охотник;Гоблин
17726;Idkhowtorog;80;Разбойник;Ночнорожденный
17727;Куртабейна;80;Разбойник;Вульпера(Орда)
17728;Gorm;80;Паладин;Эльф бездны
17729;Алиум;10;Чернокнижник;Эльф крови
17730;Пристесьже;80;Жрец;Вульпера(Альянс)
17731;Палдон;80;Паладин;Человек
17732;Самаэл;80;Паладин;Пандарен(Орда)
17733;Злючая;80;Чернокнижник;Гном
17734;Bopon;80;Охотник;Вульпера(Орда)
17735;Hordar;34;Разбойник;Нежить
17736;Ксивильян;80;Разбойник;Ночной эльф
17737;Кнайт;80;Рыцарь смерти;Ночной эльф
17738;Gemei;8;Шаман;Нежить
17739;Metallhammer;80;Чернокнижник;Эредар
17740;Стонбывшей;80;Маг;Тролль
17741;Cathey;80;Воин;Нежить
17742;Фурчаль;80;Друид;Вульпера(Орда)
17743;Marylena;8;Разбойник;Нежить
17744;Верай;1;Жрец;Эльф крови
17745;Regripper;80;Паладин;Ворген
17746;Chiwawa;80;Друид;Ночной эльф
17747;Skorch;55;Шаман;Нага
17748;Tabus;80;Маг;Нежить
17749;Gauch;80;Чернокнижник;Дреней
17750;Mmeezzyy;80;Друид;Ночной эльф
17751;Delpierrio;80;Воин;Эредар
17752;Oblako;80;Чернокнижник;Нежить
17753;Desugun;80;Рыцарь смерти;Нага
17754;Turom;80;Воин;Дворф
17755;Jory;80;Паладин;Таурен
17756;Shadowpower;80;Чернокнижник;Тролль
17757;Flexicution;80;Разбойник;Ночной эльф
17758;Emerald;80;Друид;Ночной эльф
17759;Mewada;80;Воин;Человек
17760;Milady;80;Чернокнижник;Эредар
17761;Ехан;80;Паладин;Эльф крови
17762;Гаскар;80;Рыцарь смерти;Человек
17763;Протопряник;10;Паладин;Таурен
17764;Молотилка;80;Рыцарь смерти;Человек
17765;Кет;80;Шаман;Вульпера(Альянс)
17766;Крендебобер;80;Паладин;Эльф крови
17767;Рэги;80;Разбойник;Гном
17768;Poeplayer;80;Воин;Человек
17769;Mobydick;80;Маг;Гоблин
17770;Огнемётчик;80;Маг;Эльф крови
17771;Spasex;80;Жрец;Эредар
17772;Сандрекс;80;Рыцарь смерти;Человек
17773;Octaqon;80;Друид;Ночной эльф
17774;Керри;80;Маг;Эльф бездны
17775;Ямабуси;1;Разбойник;Ночной эльф
17776;Чистодэд;80;Рыцарь смерти;Дворф
17777;Bektida;80;Рыцарь смерти;Человек
17778;Zafiro;80;Паладин;Дреней
17779;Куалко;80;Маг;Ночной эльф
17780;Alexmeet;80;Паладин;Человек
17781;Шардоне;80;Друид;Ночной эльф
17782;Тебязапомнят;80;Паладин;Дворф клана Черного Железа
17783;Аримести;80;Паладин;Человек
17784;Жучкаа;80;Маг;Ночной эльф
17785;Волкаволк;80;Друид;Ворген
17786;Трехо;80;Шаман;Эредар
17787;Bibip;80;Воин;Таурен
17788;Naofomi;22;Маг;Тролль
17789;Galery;21;Разбойник;Ночной эльф
17790;Dieformetall;80;Маг;Нежить
17791;Фоликс;80;Рыцарь смерти;Человек
17792;Helloitsme;80;Рыцарь смерти;Ночной эльф
17793;Ятутятамм;61;Рыцарь смерти;Эльф крови
17794;Нини;80;Друид;Нежить
17795;Леари;80;Рыцарь смерти;Ночной эльф
17796;Passhtet;13;Воин;Дреней
17797;Суперрэтро;80;Паладин;Эльф крови
17798;Батуазиф;80;Рыцарь смерти;Гоблин
17799;Qirelee;80;Разбойник;Ночной эльф
17800;Оррихимэ;80;Жрец;Эльф бездны
17801;Твешка;80;Друид;Ночной эльф
17802;Сексидок;80;Жрец;Эредар
17803;Tsania;80;Жрец;Нежить
17804;Mindinsidqtx;80;Паладин;Эльф крови
17805;Зуз;80;Рыцарь смерти;Таурен
17806;Madfly;80;Воин;Гном
17807;Топотуля;80;Разбойник;Таурен
17808;Likewoah;80;Разбойник;Эльф крови
17809;Blackcrow;80;Разбойник;Нежить
17810;Хосик;80;Шаман;Вульпера(Орда)
17811;Пивокрад;80;Паладин;Пандарен(Орда)
17812;Дообрыймаг;80;Маг;Нежить
17813;Zuribituri;80;Шаман;Дворф
17814;Артамутер;80;Рыцарь смерти;Человек
17815;Милыйтрапик;80;Жрец;Дреней
17816;Титекака;80;Паладин;Эльф крови
17817;Irreliya;80;Шаман;Высший эльф
17818;Saandora;80;Рыцарь смерти;Эредар
17819;Olora;61;Рыцарь смерти;Эльф крови
17820;Эмэндемс;80;Друид;Ночной эльф
17821;Chebupizza;80;Друид;Гном
17822;Спичкинеигра;80;Маг;Эредар
17823;Нервусвагус;80;Жрец;Эльф крови
17824;Джеслая;58;Друид;Ночной эльф
17825;;26;Воин;Орк
17826;Стреляювлицо;80;Охотник;Таурен
17827;Hornywolfi;80;Паладин;Ворген
17828;Хрюша;80;Жрец;Человек
17829;Shadowshot;80;Охотник;Тролль
17830;Riders;80;Жрец;Нежить
17831;Myshino;71;Маг;Гном
17832;Helo;80;Шаман;Гоблин
17833;Лаксеант;80;Паладин;Эльф крови
17834;Анлимитед;80;Воин;Гоблин
17835;Июлька;80;Друид;Человек
17836;Ххжж;80;Шаман;Ночной эльф
17837;Veoboba;80;Друид;Нежить
17838;Poctlok;18;Чернокнижник;Тролль
17839;Щитоносец;80;Паладин;Орк
17840;Пуффа;80;Рыцарь смерти;Эльф крови
17841;Hellaplayers;80;Чернокнижник;Нежить
17842;;55;Воин;Эльф крови
17843;Ашурамару;80;Паладин;Эльф крови
17844;Olvis;80;Жрец;Нежить
17845;Бодроу;80;Друид;Ворген
17846;Ixodus;80;Маг;Нежить
17847;Praragg;80;Паладин;Орк
17848;Эльмир;77;Маг;Человек
17849;Leipreachan;80;Охотник;Гоблин
17850;Falvari;56;Друид;Пандарен(Орда)
17851;Napasx;80;Друид;Вульпера(Орда)
17852;Scraperx;80;Шаман;Нежить
17853;Fifaa;80;Чернокнижник;Ночной эльф
17854;Vazzap;80;Воин;Человек
17855;Рёши;80;Охотник;Ночной эльф
17856;Shuraa;80;Маг;Эльф крови
17857;Landler;50;Охотник;Нежить
17858;Calice;80;Маг;Человек
17859;Фальмли;80;Воин;Дворф
17860;Relayk;80;Жрец;Ночной эльф
17861;Ckopeebcero;80;Жрец;Эредар
17862;Хелблинд;62;Друид;Ночной эльф
17863;Kasasham;80;Шаман;Человек
17864;Aigen;80;Охотник;Гоблин
17865;Chebupel;80;Друид;Пандарен(Орда)
17866;Nisrok;80;Чернокнижник;Нежить
17867;Палникс;80;Паладин;Эльф крови
17868;Лилейный;80;Чернокнижник;Гоблин
17869;Аредас;18;Охотник;Таурен
17870;Fordemkids;80;Шаман;Эльф бездны
17871;Laststand;80;Чернокнижник;Нежить
17872;Articain;80;Охотник;Человек
17873;Фарнарес;80;Рыцарь смерти;Человек
17874;Инфернум;80;Чернокнижник;Эредар
17875;Martvyk;80;Жрец;Нежить
17876;Фенюшка;80;Жрец;Ночнорожденный
17877;Магиятьмы;80;Жрец;Гном
17878;Craza;80;Рыцарь смерти;Таурен
17879;Козявитт;80;Воин;Человек
17880;Qurand;80;Друид;Ночнорожденный
17881;Галакрон;80;Жрец;Человек
17882;Sensej;80;Жрец;Эльф бездны
17883;Mirae;80;Рыцарь смерти;Эредар
17884;Маганутый;80;Маг;Эльф крови
17885;Nvkzdk;80;Рыцарь смерти;Таурен
17886;Эшлей;15;Друид;Человек
17887;Хаанна;80;Паладин;Эльф крови
17888;Лунка;80;Жрец;Ночнорожденный
17889;Отмор;27;Маг;Орк
17890;Sanistus;18;Маг;Эльф крови
17891;Ангуллема;80;Маг;Высший эльф
17892;Твеха;80;Паладин;Высший эльф
17893;Meku;69;Маг;Эльф крови
17894;Wockaflocka;80;Охотник;Ночной эльф
17895;Юленька;80;Рыцарь смерти;Вульпера(Орда)
17896;Nobility;80;Разбойник;Ночнорожденный
17897;Shadowplayer;80;Паладин;Тролль
17898;Продалка;1;Разбойник;Ночнорожденный
17899;Blackex;80;Паладин;Пандарен(Орда)
17900;;68;Рыцарь смерти;Эльф крови
17901;Qaya;80;Паладин;Эльф бездны
17902;Oonaa;11;Маг;Вульпера(Альянс)
17903;Слаанаш;80;Рыцарь смерти;Дреней
17904;Паттисончик;80;Воин;Орк
17905;Шовсё;80;Рыцарь смерти;Нежить
17906;Knifeinass;80;Разбойник;Нежить
17907;Шушпинчик;80;Паладин;Вульпера(Орда)
17908;Дарионавульф;80;Паладин;Пандарен(Альянс)
17909;Anepepetor;14;Воин;Ночной эльф
17910;Измором;80;Рыцарь смерти;Тролль
17911;Thefragment;80;Шаман;Эредар
17912;Pamer;80;Охотник;Человек
17913;Tesser;80;Охотник;Эльф крови
17914;Завяжилямку;80;Шаман;Таурен
17915;Auckland;80;Маг;Вульпера(Орда)
17916;Gabbriella;80;Чернокнижник;Эльф крови
17917;Нерзула;80;Паладин;Высший эльф
17918;Фьёрри;80;Чернокнижник;Вульпера(Альянс)
17919;Blvcked;80;Друид;Ночной эльф
17920;Bonorlog;80;Шаман;Нежить
17921;Меркурова;80;Жрец;Ночной эльф
17922;Кашель;80;Разбойник;Ночнорожденный
17923;Павадин;80;Паладин;Человек
17924;Вритра;80;Друид;Ночной эльф
17925;Pilo;80;Воин;Высший эльф
17926;Дрищ;80;Чернокнижник;Дворф клана Черного Железа
17927;Ладафреда;80;Воин;Человек
17928;Плохойкот;58;Друид;Человек
17929;Вредительная;80;Разбойник;Ночной эльф
17930;Герио;80;Жрец;Человек
17931;Tornado;80;Рыцарь смерти;Таурен
17932;Святос;80;Воин;Эредар
17933;Ивав;80;Рыцарь смерти;Человек
17934;Rockndroll;16;Чернокнижник;Нежить
17935;Frikoster;77;Охотник;Тролль
17936;Superzombie;80;Рыцарь смерти;Эльф крови
17937;Taifoon;80;Друид;Гоблин
17938;Klounada;80;Паладин;Таурен
17939;Nicdeylon;80;Рыцарь смерти;Нежить
17940;Никкакник;80;Рыцарь смерти;Орк
17941;Поносыч;80;Рыцарь смерти;Таурен
17942;Tremer;64;Маг;Эльф крови
17943;Milkmilf;80;Разбойник;Нежить
17944;Нянка;72;Друид;Высший эльф
17945;Педродепакос;80;Маг;Человек
17946;Flyqz;80;Паладин;Эльф бездны
17947;Гревзи;80;Воин;Эредар
17948;Ulitka;80;Рыцарь смерти;Таурен
17949;Руален;80;Друид;Ночной эльф
17950;Anaphylaxia;80;Паладин;Орк
17951;Goldprot;80;Паладин;Орк
17952;Танку;80;Паладин;Пандарен(Орда)
17953;Азуни;80;Воин;Пандарен(Альянс)
17954;Гавай;80;Воин;Таурен
17955;Кавабаннга;80;Рыцарь смерти;Человек
17956;Раошу;80;Воин;Пандарен(Альянс)
17957;Сельмина;80;Чернокнижник;Тролль
17958;Uglygodness;80;Разбойник;Нежить
17959;Innostranka;80;Разбойник;Человек
17960;Пытя;80;Шаман;Дреней
17961;Дочьци;80;Рыцарь смерти;Ночной эльф
