+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 13867 |   Енниффер   |   26  |     Друид     |        Высший эльф         |
| 13868 |   Libress    |   26  |      Маг      |           Ворген           |
| 13869 |   Buzatuky   |   26  |      Жрец     |        Высший эльф         |
| 13870 |    Фёрлан    |   25  |      Жрец     |          Человек           |
| 13871 |   Vpednaya   |   25  |      Маг      |           Дреней           |
| 13872 |   Suzelida   |   25  |    Охотник    |      Вульпера(Альянс)      |
| 13873 |  Многоежка   |   24  |   Разбойник   |       Вульпера(Орда)       |
| 13874 |  Nycterwinn  |   24  |  Чернокнижник |        Ночной эльф         |
| 13875 |    Illyas    |   24  |   Разбойник   |        Высший эльф         |
| 13876 |  Nemesidaa   |   24  |    Охотник    |           Дреней           |
| 13877 |  Mrakoborec  |   24  |  Чернокнижник | Дворф клана Черного Железа |
| 13878 |    Vittu     |   23  |      Жрец     |        Ночной эльф         |
| 13879 |   Магмамёт   |   23  |      Маг      |        Эльф бездны         |
| 13880 |  Элданиэль   |   23  |   Разбойник   |         Эльф крови         |
| 13881 |   Rillehu    |   23  |    Паладин    |            Орк             |
| 13882 |   Fikalis    |   22  |      Воин     |           Дворф            |
| 13883 |  Носоморда   |   22  |    Паладин    |          Человек           |
| 13884 |    Wendys    |   22  |     Друид     |        Ночной эльф         |
| 13885 |    Lafiel    |   22  |    Паладин    |       Ночнорожденный       |
| 13886 |    Fadraf    |   21  |    Охотник    |           Тролль           |
| 13887 |    Greran    |   21  |    Паладин    |           Дворф            |
| 13888 |    Hoddy     |   20  |      Маг      |       Вульпера(Орда)       |
| 13889 |    Риовен    |   20  |      Маг      |        Высший эльф         |
| 13890 | Кубикрубика  |   20  |    Охотник    |           Таурен           |
| 13891 |  Amedomary   |   20  |     Друид     |         Эльф крови         |
| 13892 |    Mrasho    |   20  |      Воин     |            Орк             |
| 13893 | Александора  |   20  |    Охотник    |          Человек           |
| 13894 |  Хельмдаль   |   19  |  Чернокнижник |            Гном            |
| 13895 |   Раданон    |   19  |    Паладин    |           Дреней           |
| 13896 |    Майсон    |   19  |  Чернокнижник |            Гном            |
| 13897 |   Шунечка    |   19  |    Паладин    |        Ночной эльф         |
| 13898 |   Uletinah   |   19  |    Охотник    |       Вульпера(Орда)       |
| 13899 |    Кхтул     |   19  |  Чернокнижник |            Орк             |
| 13900 |    Кутчер    |   18  |      Воин     |          Человек           |
| 13901 |   Durgodot   |   18  |      Воин     |            Орк             |
| 13902 |    Kvvas     |   18  |   Разбойник   |          Человек           |
| 13903 |   Сомильск   |   18  |     Друид     |           Дворф            |
| 13904 |   Брабзор    |   17  |      Воин     |            Орк             |
| 13905 |   Пистеец    |   17  |      Воин     |            Орк             |
| 13906 |   Aquring    |   17  |    Охотник    |        Ночной эльф         |
| 13907 |   Тангенс    |   17  |      Маг      |        Высший эльф         |
| 13908 |   Жрижрица   |   16  |      Жрец     |           Нежить           |
| 13909 |   Raghoran   |   16  |    Охотник    |        Ночной эльф         |
| 13910 |  Проктолок   |   16  |     Шаман     |            Нага            |
| 13911 |    Zothar    |   16  |    Паладин    |           Ворген           |
| 13912 |  Zaideramin  |   16  |     Шаман     |           Дреней           |
| 13913 | Седаяшмонька |   16  |      Маг      |         Эльф крови         |
| 13914 |    Ларнес    |   16  |  Чернокнижник |         Эльф крови         |
| 13915 |    Пупсыч    |   16  |    Паладин    |         Эльф крови         |
| 13916 |  Rickowens   |   15  |      Воин     |      Пандарен(Альянс)      |
| 13917 |    Нелдар    |   15  |  Чернокнижник |      Вульпера(Альянс)      |
| 13918 |   Гиганом    |   15  |      Воин     |           Дворф            |
| 13919 |   Pvrghost   |   15  |  Чернокнижник |        Ночной эльф         |
| 13920 |    Ellesa    |   15  |   Разбойник   |        Ночной эльф         |
| 13921 |   Седойлик   |   15  |    Паладин    |          Человек           |
| 13922 |   Ахуэльфа   |   15  |     Шаман     |         Эльф крови         |
| 13923 |    Footer    |   14  |  Чернокнижник |          Человек           |
| 13924 | Кисястиляга  |   14  |      Жрец     |      Вульпера(Альянс)      |
| 13925 |  Prevention  |   14  |  Чернокнижник |           Нежить           |
| 13926 |  Santalina   |   14  |    Охотник    |        Ночной эльф         |
| 13927 |   Destany    |   14  |      Маг      |        Высший эльф         |
| 13928 |  Пилюлинка   |   14  |     Друид     |        Высший эльф         |
| 13929 |   Евфимия    |   13  |      Жрец     |        Высший эльф         |
| 13930 |  Facikalia   |   13  |     Шаман     |          Человек           |
| 13931 |   Himarsua   |   13  |     Шаман     |           Дворф            |
| 13932 |    Норсид    |   13  |      Жрец     |         Эльф крови         |
| 13933 |    Никово    |   13  |   Разбойник   |      Вульпера(Альянс)      |
| 13934 |    Пуэбло    |   13  |    Паладин    |           Ворген           |
| 13935 |    Dyora     |   13  |      Жрец     |           Дреней           |
| 13936 |   Данилдо    |   12  |     Друид     |           Тролль           |
| 13937 |    Dizork    |   12  |      Воин     |           Таурен           |
| 13938 |  Kaillivey   |   12  |   Разбойник   |           Нежить           |
| 13939 |   Mauricus   |   11  |    Охотник    |           Нежить           |
| 13940 |    Maksoy    |   11  |    Охотник    |          Человек           |
| 13941 |  Пеликанфлу  |   11  |      Жрец     |          Человек           |
| 13942 |   Танкули    |   11  |      Воин     |           Таурен           |
| 13943 |  Друльчика   |   11  |     Друид     |        Высший эльф         |
| 13944 |    Theree    |   10  |      Воин     |          Человек           |
| 13945 |    Зирина    |   10  |      Жрец     |           Тролль           |
| 13946 |    Krxxk     |   10  |  Чернокнижник |           Нежить           |
| 13947 |   Эльнида    |   9   |    Паладин    |        Высший эльф         |
| 13948 |   Quistis    |   9   |      Маг      |        Высший эльф         |
| 13949 |  Домойпора   |   8   |      Жрец     |          Человек           |
| 13950 |    Ягоша     |   8   |    Паладин    |          Человек           |
| 13951 |    Oimio     |   8   |    Охотник    |           Ворген           |
| 13952 |   Эльврха    |   8   |   Разбойник   |         Эльф крови         |
| 13953 |   Cantsee    |   8   |    Паладин    |           Дворф            |
| 13954 |  Kardorfir   |   8   |      Воин     |        Ночной эльф         |
| 13955 |   Barbadoc   |   7   |    Паладин    |           Нежить           |
| 13956 |    Zuesh     |   7   |      Воин     |      Вульпера(Альянс)      |
| 13957 |    Чаръли    |   7   |     Друид     |           Тролль           |
| 13958 |   Netrian    |   7   |    Паладин    |          Человек           |
| 13959 |   Михдрек    |   7   |     Друид     |           Таурен           |
| 13960 |   Кандирка   |   6   |    Охотник    |            Орк             |
| 13961 |   Хилбнука   |   5   |     Шаман     |            Орк             |
| 13962 |    Bisao     |   5   |      Воин     |            Орк             |
| 13963 |    Ahuet     |   4   |   Разбойник   |          Человек           |
| 13964 |   Alemick    |   4   |   Разбойник   |          Человек           |
| 13965 |    Жлроа     |   3   |    Охотник    |           Таурен           |
| 13966 |  Чисточелик  |   2   |    Паладин    |         Эльф крови         |
| 13967 | Мрачныйкорол |   2   |      Воин     |          Человек           |
| 13968 |   Mellerne   |   2   |   Разбойник   |            Нага            |
| 13969 |   Единица    |   1   |   Разбойник   |           Гоблин           |
| 13970 |   Курчавый   |   1   |    Паладин    |          Человек           |
| 13971 |    Лёорик    |   1   |      Воин     |           Нежить           |
| 13972 |    Сереш     |   1   |    Паладин    |            Нага            |
| 13973 |    Aglaya    |   80  |    Охотник    |           Эредар           |
| 13974 |    Нерная    |   80  |    Паладин    |       Вульпера(Орда)       |
| 13975 |    Dreem     |   80  |      Маг      |        Ночной эльф         |
| 13976 | Светлялячёк  |   75  | Рыцарь смерти |           Дреней           |
| 13977 |    Ртюха     |   1   |    Паладин    |           Нежить           |
| 13978 |  Незабудька  |   80  |     Шаман     |           Гоблин           |
| 13979 |  Барсучихо   |   80  |      Маг      |            Гном            |
| 13980 |    Wagdor    |   1   |  Чернокнижник |           Нежить           |
| 13981 |   Krubble    |   80  |  Чернокнижник |           Гоблин           |
| 13982 |    Кеарис    |   67  |      Воин     |        Ночной эльф         |
| 13983 |    Халиш     |   68  |     Шаман     |         Эльф крови         |
| 13984 |     Фреа     |   80  |      Маг      |        Ночной эльф         |
| 13985 |     Zan      |   80  |    Паладин    |           Таурен           |
| 13986 |    Acock     |   1   |    Паладин    |           Таурен           |
| 13987 |    Derael    |   80  |  Чернокнижник |           Гоблин           |
| 13988 |    Lengy     |   80  |    Паладин    |        Высший эльф         |
| 13989 |   Heppydog   |   1   |    Паладин    |           Дворф            |
| 13990 |    Иверна    |   80  |     Друид     |           Эредар           |
| 13991 |   Белватор   |   80  |    Охотник    |           Дворф            |
| 13992 |   Elbruho    |   80  |     Шаман     |           Эредар           |
| 13993 |     Кан      |   80  |    Охотник    |           Гоблин           |
| 13994 |   Raveloly   |   80  |  Чернокнижник |        Эльф бездны         |
| 13995 |  Риотшильд   |   1   |      Воин     | Дворф клана Черного Железа |
| 13996 | Сгустоктьмы  |   80  |  Чернокнижник |        Высший эльф         |
| 13997 |     Liea     |   80  |    Паладин    |        Эльф бездны         |
| 13998 |   Flomeria   |   80  |      Воин     |         Эльф крови         |
| 13999 |   Мемасная   |   27  |     Шаман     |      Вульпера(Альянс)      |
| 14000 |   Shamanja   |   80  |     Шаман     |           Тролль           |
| 14001 |  Antorowena  |   7   |   Разбойник   |           Ворген           |
| 14002 |    Эссте     |   80  |      Жрец     |        Высший эльф         |
| 14003 |    Ezaro     |   80  |     Шаман     |           Эредар           |
| 14004 |  Cellenger   |   80  |    Паладин    |           Таурен           |
| 14005 |   Kapustus   |   16  |    Паладин    |          Человек           |
| 14006 |     Yao      |   80  |     Друид     |        Ночной эльф         |
| 14007 |   Academik   |   80  | Рыцарь смерти |        Ночной эльф         |
| 14008 |   Деадкок    |   80  |  Чернокнижник |           Нежить           |
| 14009 | Nosferattuu  |   80  |      Жрец     |        Ночной эльф         |
| 14010 |    Пенка     |   80  |     Друид     |        Высший эльф         |
| 14011 |  Паломатор   |   80  |    Паладин    |            Орк             |
| 14012 |   Romulbee   |   80  |      Жрец     |           Тролль           |
| 14013 |  Старушшка   |   80  |    Охотник    |           Гоблин           |
| 14014 |    Нерву     |   80  |     Друид     |           Тролль           |
| 14015 |    Teseya    |   80  | Рыцарь смерти |        Высший эльф         |
| 14016 |    Ивасик    |   80  |      Воин     |          Человек           |
| 14017 |   Abadons    |   80  | Рыцарь смерти |            Орк             |
| 14018 |    Damfan    |   80  |  Чернокнижник |      Вульпера(Альянс)      |
| 14019 |   Defenss    |   80  |    Паладин    |         Эльф крови         |
| 14020 |  Биаутифул   |   80  |  Чернокнижник |         Эльф крови         |
| 14021 |    Oliro     |   80  |    Охотник    |        Эльф бездны         |
| 14022 |  Flamboyant  |   80  |      Маг      |      Вульпера(Альянс)      |
| 14023 |  Максимуус   |   80  |   Разбойник   |           Гоблин           |
| 14024 |   Лемелиск   |   80  |     Друид     |         Эльф крови         |
| 14025 |  Ruanariel   |   80  |    Паладин    |           Дреней           |
| 14026 |    Милоки    |   80  |  Чернокнижник |           Гоблин           |
| 14027 |  Дочькуччи   |   80  | Рыцарь смерти |        Ночной эльф         |
| 14028 |   Geliany    |   80  |    Охотник    |           Ворген           |
| 14029 |   Kottyara   |   80  |  Чернокнижник |           Эредар           |
| 14030 |   Arthurwi   |   80  |   Разбойник   |        Эльф бездны         |
| 14031 |   Swordery   |   80  |   Разбойник   |          Человек           |
| 14032 |  Lengthways  |   80  |   Разбойник   |        Высший эльф         |
| 14033 |    Vidzi     |   5   |   Разбойник   |            Гном            |
| 14034 |     Ким      |   80  |    Паладин    |      Вульпера(Альянс)      |
| 14035 |  Devilnecry  |   80  |  Чернокнижник |           Гоблин           |
| 14036 |   Colapss    |   80  |  Чернокнижник |        Высший эльф         |
| 14037 |   Fenibut    |   80  |    Охотник    |        Ночной эльф         |
| 14038 |    Мурчык    |   80  |     Друид     |           Гоблин           |
| 14039 |   Intermol   |   80  | Рыцарь смерти |        Эльф бездны         |
| 14040 |   Градина    |   80  |      Маг      |           Эредар           |
| 14041 |    Zusma     |   23  |    Охотник    |         Эльф крови         |
| 14042 |  Impossible  |   80  |      Воин     |           Гоблин           |
| 14043 |  Смертобах   |   80  |      Воин     |            Орк             |
| 14044 |  Фуривария   |   14  |      Воин     |        Ночной эльф         |
| 14045 |   Berserkq   |   80  | Рыцарь смерти |         Эльф крови         |
| 14046 |    Риммер    |   80  |   Разбойник   |          Человек           |
| 14047 | Секснапляже  |   80  |   Разбойник   |        Эльф бездны         |
| 14048 |  Gloomlock   |   80  |  Чернокнижник |           Эредар           |
| 14049 |   Padgalex   |   80  |      Воин     |          Человек           |
| 14050 |   Моралас    |   80  |     Шаман     |           Эредар           |
| 14051 |    Madbat    |   80  |      Воин     |           Таурен           |
| 14052 |  Колотарта   |   80  |    Паладин    |            Орк             |
| 14053 | Koldyneldyn  |   80  |     Друид     |           Эредар           |
| 14054 |  Villigutt   |   80  |      Маг      |        Высший эльф         |
| 14055 |   Наруяна    |   80  |      Жрец     |           Дреней           |
| 14056 |  Shablovski  |   80  |     Друид     |        Ночной эльф         |
| 14057 |    Безна     |   80  |    Охотник    |        Эльф бездны         |
| 14058 |   Klinskoe   |   80  |  Чернокнижник |           Гоблин           |
| 14059 |   Locksik    |   22  |  Чернокнижник |           Нежить           |
| 14060 |     Дани     |   80  |     Шаман     |           Дреней           |
| 14061 |    Ультик    |   80  |      Воин     |            Орк             |
| 14062 |   Kisagami   |   80  |     Друид     |           Гоблин           |
| 14063 |   Lithndri   |   80  |      Жрец     |           Дреней           |
| 14064 |    Ceruss    |   80  |  Чернокнижник |        Ночной эльф         |
| 14065 |   Bitfort    |   80  |     Шаман     |           Гоблин           |
| 14066 |    Глуми     |   80  |     Шаман     |           Дреней           |
| 14067 |  Белоглазка  |   80  |   Разбойник   |        Высший эльф         |
| 14068 |  Джараксиус  |   80  |  Чернокнижник |        Ночной эльф         |
| 14069 |    Gahar     |   80  |     Друид     |         Эльф крови         |
| 14070 |     Kiko     |   80  |   Разбойник   |        Эльф бездны         |
| 14071 |  Emelyanova  |   80  |      Жрец     |        Высший эльф         |
| 14072 |   Dariusis   |   80  |  Чернокнижник |          Человек           |
| 14073 |   Talorien   |   80  |      Маг      |        Высший эльф         |
| 14074 |     Сайа     |   80  | Рыцарь смерти |           Эредар           |
| 14075 |  Ysharrajq   |   80  |     Шаман     |           Гоблин           |
| 14076 |     Khta     |   80  | Рыцарь смерти |           Дреней           |
| 14077 |  Жирныйснег  |   80  |     Шаман     |            Орк             |
| 14078 | Pozitivchick |   80  |     Друид     |           Эредар           |
| 14079 |   Aneksia    |   80  |    Паладин    |         Эльф крови         |
| 14080 |  Ebynadomy   |   80  |  Чернокнижник |            Орк             |
| 14081 |   Кабблот    |   80  |  Чернокнижник |           Тролль           |
| 14082 |    Хиплый    |   80  |     Друид     |           Нежить           |
| 14083 |   Sandrise   |   80  |     Друид     |           Эредар           |
| 14084 |    Tonkor    |   80  |    Охотник    |           Таурен           |
| 14085 |    Alitet    |   19  |     Шаман     |           Дреней           |
| 14086 |   Ломаная    |   80  |     Друид     |        Ночной эльф         |
| 14087 |    Тэйна     |   80  |     Шаман     |       Вульпера(Орда)       |
| 14088 |  Халлигали   |   80  |      Маг      |           Эредар           |
| 14089 |   Shishiga   |   80  | Рыцарь смерти |          Человек           |
| 14090 |     Asxa     |   80  |   Разбойник   |         Эльф крови         |
| 14091 | Doctorfable  |   75  |      Воин     |        Ночной эльф         |
| 14092 |    Fraam     |   80  |     Друид     |        Ночной эльф         |
| 14093 |     Мясо     |   80  |     Друид     |      Пандарен(Альянс)      |
| 14094 |  Адальстейн  |   80  |  Чернокнижник |            Орк             |
| 14095 |    Салти     |   80  |    Паладин    |           Таурен           |
| 14096 |    Кимбим    |   80  |  Чернокнижник |           Нежить           |
| 14097 |  Soulbiter   |   80  |      Воин     | Дворф клана Черного Железа |
| 14098 |   Battrah    |   80  |      Воин     |            Орк             |
| 14099 |    Syrog     |   80  | Рыцарь смерти |        Ночной эльф         |
| 14100 |  Warcantor   |   80  |      Воин     |           Эредар           |
| 14101 |    Елдос     |   80  |     Шаман     |           Таурен           |
| 14102 |     Зик      |   80  |      Жрец     |      Вульпера(Альянс)      |
| 14103 |   Badsword   |   80  |      Воин     |            Орк             |
| 14104 |     Прия     |   80  |    Охотник    |          Человек           |
| 14105 |   Sweetik    |   80  |  Чернокнижник |           Эредар           |
| 14106 |   Daigren    |   80  |      Маг      |           Эредар           |
| 14107 |  Gwynplaine  |   80  |      Жрец     |           Нежить           |
| 14108 |   Fessite    |   80  |      Воин     |           Эредар           |
| 14109 |   Буреваль   |   80  | Рыцарь смерти |          Человек           |
| 14110 |   Saferion   |   80  |   Разбойник   |        Эльф бездны         |
| 14111 | Evilldevill  |   80  | Рыцарь смерти |          Человек           |
| 14112 |   Самайна    |   80  |     Друид     |           Дреней           |
| 14113 |   Nemeziis   |   80  |  Чернокнижник |            Гном            |
| 14114 |  Кейланиэль  |   80  |    Охотник    |        Высший эльф         |
| 14115 |    Золтор    |   80  |      Воин     |           Дворф            |
| 14116 |   Carrion    |   80  | Рыцарь смерти |         Эльф крови         |
| 14117 |    Nekode    |   80  |    Охотник    |           Гоблин           |
| 14118 |    Alonda    |   80  |      Жрец     |        Эльф бездны         |
| 14119 | Везучийхолик |   80  |    Паладин    |      Вульпера(Альянс)      |
| 14120 |  Sharingani  |   80  |     Шаман     |      Вульпера(Альянс)      |
| 14121 |   Дауненок   |   80  |     Друид     |          Человек           |
| 14122 |   Бульоныч   |   80  |     Друид     |        Ночной эльф         |
| 14123 |  Никотиныч   |   80  |      Жрец     |            Орк             |
| 14124 |    Шогрин    |   39  |   Разбойник   |          Человек           |
| 14125 |    Quopa     |   80  |  Чернокнижник |           Эредар           |
| 14126 |    Bugay     |   80  |      Воин     |            Орк             |
| 14127 | Vrkazakmail  |   80  |    Паладин    |           Таурен           |
| 14128 |  Тенелоппа   |   80  |    Паладин    |          Человек           |
| 14129 |   Sanchel    |   80  |     Шаман     |          Человек           |
| 14130 |   Floydnes   |   80  | Рыцарь смерти |          Человек           |
| 14131 |   Корелия    |   80  |    Паладин    |           Дреней           |
| 14132 | Шубниггурат  |   80  |   Разбойник   |        Эльф бездны         |
| 14133 |    Hipfel    |   80  |      Воин     |            Орк             |
| 14134 |  Финоугорка  |   80  |  Чернокнижник | Дворф клана Черного Железа |
| 14135 |   Старыйй    |   80  | Рыцарь смерти |           Эредар           |
| 14136 |    Cannon    |   80  |    Охотник    |           Гоблин           |
| 14137 |   Forkhum    |   80  |      Воин     |          Человек           |
| 14138 | Войтелъница  |   80  |      Воин     |           Дреней           |
| 14139 |   Gastross   |   38  |      Воин     |          Человек           |
| 14140 |   Dillema    |   80  |      Маг      |           Эредар           |
| 14141 |  Axeeffect   |   80  |      Маг      |        Ночной эльф         |
| 14142 |    Warans    |   80  |      Воин     |           Гоблин           |
| 14143 | Бибиналаска  |   80  |     Друид     |           Гоблин           |
| 14144 |    Менара    |   80  |  Чернокнижник |           Эредар           |
| 14145 | Дикийрыцарь  |   80  | Рыцарь смерти |          Человек           |
| 14146 | Nastronchik  |   80  |    Охотник    |           Дворф            |
| 14147 |  Trautella   |   80  |     Шаман     |       Ночнорожденный       |
| 14148 |  Mysterica   |   80  |      Маг      |        Эльф бездны         |
| 14149 |  Барсучиха   |   80  |  Чернокнижник |      Вульпера(Альянс)      |
| 14150 |      Цэ      |   80  |      Жрец     |      Вульпера(Альянс)      |
| 14151 |    Кащейц    |   80  | Рыцарь смерти |       Ночнорожденный       |
| 14152 |    Vertix    |   80  | Рыцарь смерти |           Ворген           |
| 14153 |  Сурастина   |   80  |      Маг      |         Эльф крови         |
| 14154 |  Софчанский  |   80  |      Маг      |        Ночной эльф         |
| 14155 |    Shinu     |   80  |    Паладин    |          Человек           |
| 14156 |   Танаарт    |   80  |    Охотник    |        Эльф бездны         |
| 14157 |    Еаурис    |   80  |    Паладин    |           Эредар           |
| 14158 |   Rayquaza   |   80  |    Паладин    |        Высший эльф         |
| 14159 |   Грошник    |   80  |    Охотник    |           Тролль           |
| 14160 | Volodyasuck  |   3   |    Паладин    |         Эльф крови         |
| 14161 | Necromancerr |   26  |  Чернокнижник |         Эльф крови         |
| 14162 |    Нервиз    |   80  |      Маг      |          Человек           |
| 14163 |    Fyneq     |   2   |   Разбойник   |            Гном            |
| 14164 |    Vampyr    |   80  |    Паладин    |        Эльф бездны         |
| 14165 |   Hargruk    |   80  | Рыцарь смерти |       Ночнорожденный       |
| 14166 |  Кассирмака  |   80  |     Друид     |           Эредар           |
| 14167 |  Belirinda   |   20  |    Охотник    |         Эльф крови         |
| 14168 |    Энаарт    |   80  |    Паладин    |        Эльф бездны         |
| 14169 |     Дика     |   80  | Рыцарь смерти |        Ночной эльф         |
| 14170 |    Ernael    |   80  |    Охотник    |           Дреней           |
| 14171 |  Bloodhonor  |   80  |      Маг      |           Гоблин           |
| 14172 |   Mortary    |   80  |   Разбойник   |           Нежить           |
| 14173 |     Iam      |   80  |  Чернокнижник |           Таурен           |
| 14174 |   Bidstrup   |   80  |      Воин     |            Орк             |
| 14175 |    Ezheal    |   80  |     Шаман     |           Эредар           |
| 14176 |    Отрок     |   80  |      Воин     | Дворф клана Черного Железа |
| 14177 |  Котяхилка   |   80  |    Паладин    |         Эльф крови         |
| 14178 |    Kison     |   80  |      Жрец     |        Ночной эльф         |
| 14179 |   Fagotica   |   80  |    Паладин    |            Орк             |
| 14180 |    Awara     |   80  |  Чернокнижник |          Человек           |
| 14181 |   Кайдрис    |   80  | Рыцарь смерти |       Вульпера(Орда)       |
| 14182 |   Whyalive   |   80  |   Разбойник   |        Эльф бездны         |
| 14183 |     Раян     |   80  |     Шаман     |       Пандарен(Орда)       |
| 14184 |   Фифачка    |   80  |      Воин     |          Человек           |
| 14185 |  Гоблинвор   |   80  |   Разбойник   |           Гоблин           |
| 14186 |    Longay    |   20  |      Воин     |            Орк             |
| 14187 |    Mrbot     |   80  |      Маг      |           Тролль           |
| 14188 |   Frotyck    |   80  |      Маг      |        Высший эльф         |
| 14189 |    Тирика    |   11  |   Разбойник   |            Гном            |
| 14190 |     Анит     |   80  |     Шаман     |         Эльф крови         |
| 14191 |   Лоренцо    |   80  | Рыцарь смерти |        Эльф бездны         |
| 14192 |   Miochan    |   80  |    Паладин    |           Эредар           |
| 14193 |   Магмагич   |   80  |      Маг      |           Эредар           |
| 14194 |     Sexi     |   80  |      Маг      |           Дреней           |
| 14195 |  Миссалиса   |   80  |      Маг      |         Эльф крови         |
| 14196 |  Детдомово   |   80  |     Друид     |           Гоблин           |
| 14197 |   Enxitic    |   80  |     Шаман     |            Орк             |
| 14198 |   Дандере    |   80  |  Чернокнижник |           Дреней           |
| 14199 |    Worst     |   80  |  Чернокнижник |           Нежить           |
| 14200 |    Хоупс     |   80  |   Разбойник   |       Вульпера(Орда)       |
| 14201 |     Matr     |   80  |      Маг      |           Гоблин           |
| 14202 |   Огнемет    |   80  |      Маг      |        Ночной эльф         |
| 14203 | Skaiilolpro  |   80  |      Жрец     |           Нежить           |
| 14204 |  Абобандит   |   80  |      Маг      |           Гоблин           |
| 14205 |  Мастерпива  |   80  |     Шаман     |      Пандарен(Альянс)      |
| 14206 |  Автопатрон  |   80  |    Охотник    |            Орк             |
| 14207 |  Танкистан   |   80  |      Воин     |           Дреней           |
| 14208 |   Macfeel    |   80  |      Маг      |           Эредар           |
| 14209 |    Ланель    |   80  |    Паладин    |         Эльф крови         |
| 14210 |   Beatdown   |   80  |    Охотник    |        Эльф бездны         |
| 14211 |  Warlloock   |   80  |  Чернокнижник |            Орк             |
| 14212 |   Лавокрит   |   80  |      Маг      |        Ночной эльф         |
| 14213 | Ohmygoddaddy |   80  |     Друид     |         Эльф крови         |
| 14214 |    Cmerti    |   80  |   Разбойник   |        Ночной эльф         |
| 14215 | Невыносимый  |   80  |     Друид     |        Ночной эльф         |
| 14216 |  Saiferien   |   80  |    Охотник    | Дворф клана Черного Железа |
| 14217 |      Ее      |   80  | Рыцарь смерти |           Эредар           |
| 14218 | Fuckthemall  |   80  |    Паладин    |         Эльф крови         |
| 14219 |   Элмиона    |   34  |     Друид     |        Ночной эльф         |
| 14220 |    Шишига    |   80  | Рыцарь смерти |        Высший эльф         |
| 14221 |   Мясучка    |   80  |    Охотник    |        Ночной эльф         |
| 14222 | Dobryjzlodej |   80  |     Шаман     |        Ночной эльф         |
| 14223 |  Злойшотган  |   80  |    Охотник    |           Тролль           |
| 14224 |  Demonella   |   73  |     Друид     |           Ворген           |
| 14225 |     Юфич     |   80  |  Чернокнижник |           Эредар           |
| 14226 |     Jaro     |   80  |      Воин     |           Дворф            |
| 14227 |     Sekt     |   80  | Рыцарь смерти |          Человек           |
| 14228 |  Малфурикс   |   80  |      Жрец     |        Ночной эльф         |
| 14229 |  Какжеяору   |   80  |   Разбойник   |        Эльф бездны         |
| 14230 |   Sanchell   |   80  |      Воин     |        Ночной эльф         |
| 14231 |    Bulena    |   80  |     Друид     |        Ночной эльф         |
| 14232 |    Kandea    |   80  |  Чернокнижник |        Высший эльф         |
| 14233 |   Арнальд    |   80  |    Охотник    |       Ночнорожденный       |
| 14234 |   Литавия    |   21  |      Жрец     |          Человек           |
| 14235 |    Nesha     |   11  |    Паладин    |       Вульпера(Орда)       |
| 14236 |    Creven    |   80  | Рыцарь смерти |          Человек           |
| 14237 |  Kosstolom   |   80  |    Охотник    |        Эльф бездны         |
| 14238 |    Родинг    |   46  |    Паладин    |           Дворф            |
| 14239 |     Bage     |   80  |     Друид     |           Дворф            |
| 14240 |   Deadteak   |   80  |     Друид     |        Ночной эльф         |
| 14241 |    Нубиец    |   10  |    Паладин    |           Дреней           |
| 14242 |    Glerne    |   49  |      Жрец     |           Нежить           |
| 14243 |   Горгонея   |   74  | Рыцарь смерти |           Тролль           |
| 14244 |    Охэйс     |   80  |    Охотник    |       Вульпера(Орда)       |
| 14245 |   Спалюнах   |   80  |      Маг      |           Тролль           |
| 14246 |   Tiremmo    |   80  |     Друид     |        Высший эльф         |
| 14247 |   Друлидзе   |   80  |     Друид     |           Таурен           |
| 14248 |     Яждк     |   80  | Рыцарь смерти |          Человек           |
| 14249 |  Lasterion   |   17  |     Друид     |        Ночной эльф         |
| 14250 |   Вкусный    |   80  |      Воин     |         Эльф крови         |
| 14251 |  Недамажуу   |   80  |      Жрец     |           Тролль           |
| 14252 |   Инвикто    |   80  |      Жрец     |          Человек           |
| 14253 |   Holdrick   |   21  |    Охотник    |           Нежить           |
| 14254 |   Тарратил   |   31  |    Охотник    |         Эльф крови         |
| 14255 |    Рексар    |   80  |    Охотник    |           Таурен           |
| 14256 |    Zuman     |   80  |     Друид     |           Эредар           |
| 14257 |   Армадда    |   80  |     Шаман     |            Орк             |
| 14258 |    Mivara    |   80  |      Воин     | Дворф клана Черного Железа |
| 14259 |   Криталь    |   80  |     Друид     |        Ночной эльф         |
| 14260 |   Thevoid    |   80  |    Охотник    |           Эредар           |
| 14261 | Philipmorri  |   80  |  Чернокнижник |           Нежить           |
| 14262 | Networkerror |   67  |    Охотник    |            Орк             |
| 14263 |     Kven     |   80  |     Друид     |            Нага            |
| 14264 |     Матр     |   80  | Рыцарь смерти |            Орк             |
| 14265 |  Клавакоки   |   80  | Рыцарь смерти |        Ночной эльф         |
| 14266 |   Яойщицца   |   80  |   Разбойник   |          Человек           |
| 14267 |  Designera   |   80  |    Паладин    |           Дреней           |
| 14268 |   Саргорос   |   80  | Рыцарь смерти |           Ворген           |
| 14269 |  Zemletryas  |   80  |     Шаман     |           Гоблин           |
| 14270 |    Эльтур    |   80  |      Воин     |           Дреней           |
| 14271 |    Heaton    |   80  |  Чернокнижник |         Эльф крови         |
| 14272 |   Путанка    |   80  |     Шаман     |         Эльф крови         |
| 14273 |  Kristelyn   |   59  |     Друид     |          Человек           |
